sample_index,received_timestamp_sec,source_timestamp_sec,Fx,Fy,Fz,user_number,object_diameter_mm,task_performed,trial_number,sensor_number,finger_name,topic,raw_msg_length
,,1781121145.040775537,-0.127182576,0.035218810,0.035880308,,,,,,,,
,,1781121145.042441607,-0.125208402,0.030941743,0.035080202,,,,,,,,
,,1781121145.044107199,-0.127894003,0.022895995,0.026360601,,,,,,,,
,,1781121145.045772552,-0.128970332,0.021044916,0.023289497,,,,,,,,
,,1781121145.047490358,-0.128914955,0.024928057,0.027415708,,,,,,,,
,,1781121145.049108267,-0.126465041,0.029791851,0.029261507,,,,,,,,
,,1781121145.050775051,-0.123990300,0.035262262,0.035309216,,,,,,,,
,,1781121145.052442551,-0.129022053,0.039909556,0.040575942,,,,,,,,
,,1781121145.054111719,-0.126056369,0.036940000,0.036810509,,,,,,,,
,,1781121145.055830479,-0.125991823,0.037535357,0.039170033,,,,,,,,
,,1781121145.057447433,-0.129667142,0.031765668,0.033580415,,,,,,,,
,,1781121145.059113979,-0.128516667,0.033101314,0.032405857,,,,,,,,
,,1781121145.060779810,-0.125843482,0.023361544,0.026696900,,,,,,,,
